TransactionId,UserId,VisitYear,VisitMonth,VisitMode_x,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,Continent,AttractionType,VisitModeId,VisitMode_y
2080,834,2019,4,4,1857,4.780167164794756,2,13,31,3720,2249,Park,Botanical Garden - Paramaribo,"Main Street, Paramaribo, Suriname",America,,4,Friends
2081,168,2015,11,5,1763,4.691924530936591,2,9,164,3174,1785,Museum,History Museum - Safety Harbor,"Main Street, Safety Harbor, United States",America,,5,Solo
2082,771,2023,4,4,1698,3.2237469271385906,2,5,12,3454,291,Temple,Sacred Shrine - Roatan,"Main Street, Roatan, Honduras",America,,4,Friends
2083,503,2020,5,3,2498,5.0,3,2,161,8126,5727,Market,Flea Market - Baska,"Main Street, Baska, Croatia",Asia,,3,Family
2084,885,2023,12,1,2326,1.862643253614611,5,20,98,991,3497,Temple,Grand Mosque - Panglao,"Main Street, Panglao, Philippines",Europe,,1,Business
2085,355,2017,12,4,2874,4.357460647789314,2,20,152,3700,7034,Market,Local Bazaar - Kavadarci,"Main Street, Kavadarci, Republic of North Macedonia",America,,4,Friends
2086,225,2019,4,3,2704,3.636037269228757,3,21,30,5224,6411,Museum,History Museum - Rivne,"Main Street, Rivne, Ukraine",Asia,,3,Family
2087,664,2016,9,2,1631,4.267602378739534,2,16,61,870,248,Beach,Golden Sand Beach - Philipsburg,"Main Street, Philipsburg, St Martin / St Maarten",America,,2,Couples
2088,531,2024,7,5,1577,2.907082082425704,5,20,1,3169,232,Museum,Cultural Heritage Center - Cura̤ao,"Main Street, Cura̤ao, Curacao",Europe,,5,Solo
2089,146,2019,2,3,2249,4.6357545414497245,2,14,136,8354,2997,Park,Wildlife Reserve - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",America,,3,Family
2090,960,2022,1,3,2570,5.0,5,14,81,7003,6070,Market,Night Market - Klaipeda,"Main Street, Klaipeda, Lithuania",Europe,,3,Family
2091,241,2016,9,4,2443,4.429177064560349,5,19,161,3484,5680,Museum,History Museum - Lae,"Main Street, Lae, Papua New Guinea",Europe,,4,Friends
2092,884,2022,1,3,1494,4.604377144873297,2,19,42,2973,137,Market,Night Market - Johannesburg South,"Main Street, Johannesburg South, South Africa",America,,3,Family
2093,893,2018,6,1,2534,1.2687017250634245,5,5,139,3517,5815,Museum,Cultural Heritage Center - Bad Neuenahr-Ahrweiler,"Main Street, Bad Neuenahr-Ahrweiler, Germany",Europe,,1,Business
2094,344,2024,2,3,841,2.3198306489291225,4,12,89,3930,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Australia & Oceania,Water Parks,3,Family
2095,749,2024,4,1,2683,4.897214962014375,5,16,105,6039,6340,Market,Local Bazaar - Decatur,"Main Street, Decatur, Georgia",Europe,,1,Business
2096,35,2015,6,2,1315,3.7727480151495776,5,12,152,1498,5,Beach,Crystal Bay - Kigali Province,"Main Street, Kigali Province, Rwanda",Europe,,2,Couples
2097,702,2019,5,1,2915,3.2457960692440184,2,21,21,7297,7545,Market,Local Bazaar - St.-Thibault-des-vignes,"Main Street, St.-Thibault-des-vignes, France",America,,1,Business
2098,1,2015,11,2,1471,2.4679054935858002,3,7,42,5669,87,Market,Flea Market - Mozambique,"Main Street, Mozambique, Mozambique",Asia,,2,Couples
2099,996,2021,6,3,2256,1.6775560048276716,2,16,65,3263,2995,Temple,Ancient Temple - Poipet,"Main Street, Poipet, Cambodia",America,,3,Family
2100,153,2022,3,3,2161,2.97654363185654,2,18,3,9132,2644,Museum,Science Museum - Barisal Division,"Main Street, Barisal Division, Bangladesh",America,,3,Family
2101,429,2017,5,5,1424,2.9956514931583036,3,14,72,8464,49,Park,Botanical Garden - Al Rehab,"Main Street, Al Rehab, Egypt",Asia,,5,Solo
2102,945,2017,2,3,2122,2.345838037547547,2,14,161,2104,2598,Park,Wildlife Reserve - Bursa,"Main Street, Bursa, Turkey",America,,3,Family
2103,508,2021,7,4,1225,2.19254716509533,5,2,82,1482,3,2,Ratu Boko Temple,Yogyakarta,Europe,Ancient Ruins,4,Friends
2104,126,2018,3,3,1688,3.5336662054300674,4,7,27,1379,286,Market,Local Bazaar - El Remate,"Main Street, El Remate, Guatemala",Australia & Oceania,,3,Family
2105,491,2017,1,4,2028,3.8436169425101756,4,17,116,3923,2518,Park,National Park - Beit She'an,"Main Street, Beit She'an, Israel",Australia & Oceania,,4,Friends
2106,482,2022,8,4,2041,2.4596716754180994,5,0,131,1908,2536,Temple,Ancient Temple - Jordan,"Main Street, Jordan, Jordan",Europe,,4,Friends
2107,345,2017,8,3,1531,3.849557897824852,3,6,85,2766,222,Museum,Science Museum - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",Asia,,3,Family
2108,912,2021,3,2,2820,4.601359855497179,3,5,28,4887,6889,Park,Wildlife Reserve - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy",Asia,,2,Couples
2109,738,2016,7,2,1855,2.892693032085415,5,4,82,662,2249,Temple,Grand Mosque - Paramaribo,"Main Street, Paramaribo, Suriname",Europe,,2,Couples
2110,221,2015,9,4,2225,4.929560678348725,5,14,150,1103,2979,Beach,Golden Sand Beach - Unawatuna,"Main Street, Unawatuna, Sri Lanka",Europe,,4,Friends
2111,915,2020,8,3,1737,5.0,4,2,101,4335,547,Museum,History Museum - Trail,"Main Street, Trail, Canada",Australia & Oceania,,3,Family
2112,919,2022,3,5,1521,1.3695761157483428,5,13,64,6112,217,Beach,Crystal Bay - Kumasi,"Main Street, Kumasi, Ghana",Europe,,5,Solo
2113,723,2015,2,2,2837,1.383246318627188,2,2,45,8469,6958,Beach,Golden Sand Beach - Marsaxlokk,"Main Street, Marsaxlokk, Malta",America,,2,Couples
2114,25,2024,10,1,2438,2.9041767315504057,4,12,160,5243,5510,Museum,Science Museum - Devonport,"Main Street, Devonport, New Zealand",Australia & Oceania,,1,Business
2115,528,2023,7,4,2617,3.8524097772708106,3,16,47,140,6157,Museum,Cultural Heritage Center - Kragujevac,"Main Street, Kragujevac, Serbia",Asia,,4,Friends
2116,182,2017,7,5,2629,2.703533857860117,2,13,56,7704,6168,Temple,Grand Mosque - Limbach,"Main Street, Limbach, Slovakia",America,,5,Solo
2117,499,2017,9,3,2007,2.805803081670012,5,20,76,6427,2503,Museum,Cultural Heritage Center - Now Shahr,"Main Street, Now Shahr, Iran",Europe,,3,Family
2118,841,2018,5,4,1385,4.0639764645046235,1,10,88,8924,36,Beach,Golden Sand Beach - Zanzibar Island,"Main Street, Zanzibar Island, Tanzania",Africa,,4,Friends
2119,641,2015,4,2,2456,1.008326049399681,1,11,21,5167,5683,Beach,Golden Sand Beach - Solomon Islands,"Main Street, Solomon Islands, Solomon Islands",Africa,,2,Couples
2120,42,2023,8,3,1817,5.0,4,20,110,5687,2218,Market,Farmers' Market - Chile,"Main Street, Chile, Chile",Australia & Oceania,,3,Family
2121,915,2017,4,4,2178,2.4283163527520886,4,2,101,4335,2782,Market,Local Bazaar - Kochi,"Main Street, Kochi, India",Australia & Oceania,,4,Friends
2122,481,2024,4,5,2137,4.668395074332029,5,6,25,8235,2625,Temple,Ancient Temple - Emirate of Dubai,"Main Street, Emirate of Dubai, United Arab Emirates",Europe,,5,Solo
2123,930,2018,12,1,2075,1.436058978138024,3,17,20,204,2551,Market,Local Bazaar - Muscat Governorate,"Main Street, Muscat Governorate, Oman",Asia,,1,Business
2124,848,2015,12,3,2940,2.4523487281782903,5,21,107,532,7662,Market,Local Bazaar - Beverwijk,"Main Street, Beverwijk, Netherlands",Europe,,3,Family
2125,748,2018,2,4,2088,2.4394948043500015,4,21,29,1648,2559,Temple,Grand Mosque - Jericho,"Main Street, Jericho, Palestine",Australia & Oceania,,4,Friends
2126,872,2015,1,1,2489,4.984611616802585,3,8,22,2855,5693,Beach,Golden Sand Beach - Bali&Austria,"Main Street, Bali&Austria, Austria",Asia,,1,Business
2127,439,2019,4,4,2665,1.5184021829035377,5,13,7,5755,6328,Market,Local Bazaar - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan",Europe,,4,Friends
2128,402,2019,7,3,2869,4.058552837213983,5,1,14,1381,7006,Beach,Sunset Cove - Joao do Estoril,"Main Street, Joao do Estoril, Portugal",Europe,,3,Family
2129,546,2021,12,2,2883,4.478746324243412,3,4,39,2607,7132,Market,Farmers' Market - Ondara,"Main Street, Ondara, Spain",Asia,,2,Couples
2130,345,2022,9,4,1831,4.189094616098947,3,6,85,2766,2238,Market,Farmers' Market - Cuenca,"Main Street, Cuenca, Ecuador",Asia,,4,Friends
2131,893,2018,9,2,2420,2.4509352728677767,5,5,139,3517,5476,Museum,History Museum - Ebeye Island,"Main Street, Ebeye Island, Marshall Islands",Europe,,2,Couples
2132,45,2021,12,5,1681,4.8332374508117395,3,14,135,7399,277,Beach,Paradise Beach - Playa Samara,"Main Street, Playa Samara, Costa Rica",Asia,,5,Solo
2133,646,2018,10,4,2671,5.0,5,20,132,4165,6330,Market,Farmers' Market - Minsk,"Main Street, Minsk, Belarus",Europe,,4,Friends
2134,21,2017,1,4,2147,3.235819680998071,5,3,145,188,2642,Beach,Paradise Beach - Kabul,"Main Street, Kabul, Afghanistan",Europe,,4,Friends
2135,634,2020,5,1,2260,3.293313970444654,4,14,15,860,3000,Museum,Art Gallery - Dili District,"Main Street, Dili District, East Timor",Australia & Oceania,,1,Business
2136,70,2018,7,5,369,4.870076751220963,5,7,119,5591,1,13,Kuta Beach - Bali,Kuta,Europe,Beaches,5,Solo
2137,864,2017,7,4,1434,5.0,4,2,18,1506,67,Market,Farmers' Market - Chefchaouen,"Main Street, Chefchaouen, Morocco",Australia & Oceania,,4,Friends
2138,873,2023,10,2,928,2.799293102871809,5,7,68,3793,2,82,Khayangan Reflexology & Massage,Malang,Europe,Spas,2,Couples
2139,48,2019,6,3,1924,4.889400112572354,4,14,5,5790,2324,Park,National Park - Hongkong,"Main Street, Hongkong, Hong Kong",Australia & Oceania,,3,Family
2140,491,2021,11,2,1379,2.2079209078157453,4,17,116,3923,32,Temple,Cathedral - Dar es Salaam,"Main Street, Dar es Salaam, Tanzania",Australia & Oceania,,2,Couples
2141,551,2020,10,5,2659,2.4872514917226587,4,6,134,2439,6329,Museum,Art Gallery - Baku,"Main Street, Baku, Azerbaijan",Australia & Oceania,,5,Solo
2142,287,2024,4,5,2393,1.659287531960905,4,1,57,883,5468,Museum,Cultural Heritage Center - French Polynesia,"Main Street, French Polynesia, French Polynesia",Australia & Oceania,,5,Solo
2143,10,2019,3,5,1861,1.8367383711069212,5,5,60,4898,2251,Museum,Art Gallery - Punta del Este,"Main Street, Punta del Este, Uruguay",Europe,,5,Solo
2144,542,2021,12,4,2697,4.127493209037436,4,9,117,19,6368,Museum,Cultural Heritage Center - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia",Australia & Oceania,,4,Friends
2145,756,2020,9,3,1774,3.5431264720283235,5,2,121,8838,2157,Temple,Sacred Shrine - Province of Cordoba,"Main Street, Province of Cordoba, Argentina",Europe,,3,Family
2146,274,2024,12,2,2902,1.9245274425024115,5,12,49,6475,7273,Park,Eco Park - Maldegem,"Main Street, Maldegem, Belgium",Europe,,2,Couples
2147,956,2016,10,2,1938,2.6116384654466103,3,14,73,957,2350,Park,Wildlife Reserve - Iwakuni,"Main Street, Iwakuni, Japan",Asia,,2,Couples
2148,600,2017,4,2,2331,2.492733839454727,2,3,68,8752,3540,Beach,Golden Sand Beach - just back in Singapore,"Main Street, just back in Singapore, Singapore",America,,2,Couples
2149,756,2016,8,3,2958,5.0,5,2,121,8838,8154,Beach,Crystal Bay - Churchdown,"Main Street, Churchdown, United Kingdom",Europe,,3,Family
2150,381,2017,1,5,2839,4.414263348845518,2,11,88,271,6949,Park,National Park - Attard,"Main Street, Attard, Malta",America,,5,Solo
2151,329,2015,7,5,2672,2.551865333535297,4,10,149,7433,6330,Park,Eco Park - Minsk,"Main Street, Minsk, Belarus",Australia & Oceania,,5,Solo
2152,479,2022,12,2,2026,4.655666315584132,5,6,27,8561,2518,Beach,Sunset Cove - Beit She'an,"Main Street, Beit She'an, Israel",Europe,,2,Couples
2153,15,2020,6,4,2807,2.8705415665126846,2,20,58,1382,6772,Museum,History Museum - Ouranoupolis,"Main Street, Ouranoupolis, Greece",America,,4,Friends
2154,516,2016,12,4,1764,4.171606050939438,1,1,108,4069,1785,Park,National Park - Safety Harbor,"Main Street, Safety Harbor, United States",Africa,,4,Friends
2155,191,2022,1,3,2232,5.0,2,8,154,3867,2964,Temple,Cathedral - Jaffna,"Main Street, Jaffna, Sri Lanka",America,,3,Family
2156,168,2020,4,4,1548,3.061115455954209,2,9,164,3174,225,Market,Local Bazaar - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",America,,4,Friends
2157,521,2021,12,3,1618,4.219539860419735,4,17,163,4596,244,Beach,Crystal Bay - Puerto Rico,"Main Street, Puerto Rico, Puerto Rico",Australia & Oceania,,3,Family
2158,621,2015,5,5,1601,2.183695244250533,2,19,20,370,238,Market,Farmers' Market - George Town,"Main Street, George Town, Grand Cayman",America,,5,Solo
2159,137,2021,11,4,2028,2.5652492623918985,4,1,23,4073,2518,Park,National Park - Beit She'an,"Main Street, Beit She'an, Israel",Australia & Oceania,,4,Friends
2160,154,2017,8,4,2815,3.7966266657262078,4,20,132,3221,6771,Museum,History Museum - Orestiada,"Main Street, Orestiada, Greece",Australia & Oceania,,4,Friends
2161,388,2022,4,2,2574,4.917058392132873,2,13,32,3253,6076,Park,Botanical Garden - Kehlen,"Main Street, Kehlen, Luxembourg",America,,2,Couples
2162,209,2020,3,2,1995,2.8125353948806797,1,21,120,7396,2484,Museum,Cultural Heritage Center - Kouklia,"Main Street, Kouklia, Cyprus",Africa,,2,Couples
2163,272,2018,2,3,2610,5.0,5,6,93,8812,6156,Beach,Crystal Bay - Belgrade,"Main Street, Belgrade, Serbia",Europe,,3,Family
2164,143,2022,4,4,2090,5.0,4,11,25,2006,2561,Beach,Crystal Bay - West Bank,"Main Street, West Bank, Palestine",Australia & Oceania,,4,Friends
2165,611,2023,11,5,2705,2.015050449379979,2,12,113,7332,6411,Beach,Sunset Cove - Rivne,"Main Street, Rivne, Ukraine",America,,5,Solo
2166,889,2024,10,3,2885,3.1072776283373096,2,17,85,5877,7132,Beach,Golden Sand Beach - Ondara,"Main Street, Ondara, Spain",America,,3,Family
2167,820,2016,4,4,913,4.073209913976733,3,14,157,718,2,13,Goa Cina Beach,"Dusun Trowotratih, Desa Sitiarjo Kecamatan Sumbermanjing Wetan, Malang 65111 Indonesia",Asia,Beaches,4,Friends
2168,69,2020,10,3,2347,3.5721835376455666,2,6,122,7227,3581,Park,Wildlife Reserve - Chonburi,"Main Street, Chonburi, Thailand",America,,3,Family
2169,247,2019,5,2,2694,1.3838341194526973,4,3,47,7606,6368,Market,Night Market - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia",Australia & Oceania,,2,Couples
2170,261,2019,7,4,1609,5.0,5,6,113,6421,240,Market,Night Market - Seven Mile Beach,"Main Street, Seven Mile Beach, Grand Cayman",Europe,,4,Friends
2171,788,2024,9,4,1466,4.5106160048451205,3,3,164,4237,85,Temple,Cathedral - Chintheche,"Main Street, Chintheche, Malawi",Asia,,4,Friends
2172,79,2017,2,2,1945,2.750776152898847,3,12,13,7162,2383,Market,Night Market - nyk,"Main Street, nyk, Japan",Asia,,2,Couples
2173,658,2022,5,2,2583,3.4726741986651652,3,17,1,1527,6075,Museum,Cultural Heritage Center - Kayl,"Main Street, Kayl, Luxembourg",Asia,,2,Couples
2174,623,2022,11,3,1925,1.8502912690649205,3,12,161,2102,2324,Temple,Ancient Temple - Hongkong,"Main Street, Hongkong, Hong Kong",Asia,,3,Family
2175,770,2019,10,2,2732,2.98120661475844,5,17,81,147,6516,Beach,Sunset Cove - Juuma,"Main Street, Juuma, Finland",Europe,,2,Couples
2176,605,2022,9,5,1345,4.723329663269951,2,14,110,4121,13,Temple,Grand Mosque - Bel Ombre,"Main Street, Bel Ombre, Mauritius",America,,5,Solo
2177,525,2024,12,4,1379,5.0,5,7,162,113,32,Temple,Cathedral - Dar es Salaam,"Main Street, Dar es Salaam, Tanzania",Europe,,4,Friends
2178,772,2022,3,1,1802,2.3495233819325825,5,7,163,4508,2212,Beach,Golden Sand Beach - Sorocaba,"Main Street, Sorocaba, Brazil",Europe,,1,Business
2179,938,2017,1,2,2666,3.1254714552853553,5,17,48,8800,6331,Market,Flea Market - Minsk Region,"Main Street, Minsk Region, Belarus",Europe,,2,Couples
2180,621,2016,2,5,2407,3.7895340963505872,2,19,20,370,5475,Market,Flea Market - Tamuning,"Main Street, Tamuning, Mariana Islands",America,,5,Solo
2181,330,2023,6,4,2433,2.8600370676316214,2,11,154,7928,5575,Temple,Cathedral - North Shore,"Main Street, North Shore, New Zealand",America,,4,Friends
2182,189,2016,5,4,2259,1.759516872375754,4,9,138,2746,3000,Park,National Park - Dili District,"Main Street, Dili District, East Timor",Australia & Oceania,,4,Friends
2183,95,2023,1,1,2488,3.021766626871219,5,18,114,5739,5693,Museum,Science Museum - Bali&Austria,"Main Street, Bali&Austria, Austria",Europe,,1,Business
2184,617,2018,1,5,2057,3.4065429432933456,2,17,50,7968,2542,Temple,Ancient Temple - Salwa,"Main Street, Salwa, Kuwait",America,,5,Solo
2185,8,2016,11,3,2831,1.523366400486041,5,12,129,3748,6964,Beach,Paradise Beach - Paola,"Main Street, Paola, Malta",Europe,,3,Family
2186,67,2024,4,4,2590,1.8823014941541225,2,13,78,2308,6099,Beach,Golden Sand Beach - Lodz,"Main Street, Lodz, Poland",America,,4,Friends
2187,496,2015,12,5,2367,1.8291625743766091,3,2,108,5288,4503,Temple,Ancient Temple - Kings Beach,"Main Street, Kings Beach, Australia",Asia,,5,Solo
2188,191,2018,4,1,1797,2.3922091479637366,2,8,154,3867,2183,Temple,Sacred Shrine - Jericoacoara,"Main Street, Jericoacoara, Brazil",America,,1,Business
2189,366,2023,6,3,1367,3.6642048913223215,3,20,74,1133,30,Park,Botanical Garden - Sudan,"Main Street, Sudan, Sudan",Asia,,3,Family
2190,768,2023,6,1,2770,2.175371675038661,5,7,40,2295,6723,Museum,History Museum - Durres,"Main Street, Durres, Albania",Europe,,1,Business
2191,521,2018,10,3,2240,2.604735257626015,4,17,163,4596,2982,Park,Wildlife Reserve - Brunei,"Main Street, Brunei, Brunei Darussalam",Australia & Oceania,,3,Family
2192,990,2023,6,2,2759,4.477397375252327,5,20,26,6040,6711,Park,National Park - Tyreso,"Main Street, Tyreso, Sweden",Europe,,2,Couples
2193,117,2020,1,5,2927,1.580202563205705,5,11,86,5833,7605,Museum,Art Gallery - Kerry,"Main Street, Kerry, Ireland",Europe,,5,Solo
2194,267,2015,10,3,2583,3.481840532689441,5,16,147,1758,6075,Museum,Cultural Heritage Center - Kayl,"Main Street, Kayl, Luxembourg",Europe,,3,Family
2195,611,2024,9,4,2282,5.0,2,12,113,7332,3298,Beach,Sunset Cove - Laos,"Main Street, Laos, Laos",America,,4,Friends
2196,485,2020,11,5,1392,3.5000529964641833,4,16,148,4174,39,Museum,Art Gallery - Lusaka,"Main Street, Lusaka, Zambia",Australia & Oceania,,5,Solo
2197,509,2023,7,5,2282,3.868821919577754,5,12,58,7257,3298,Beach,Sunset Cove - Laos,"Main Street, Laos, Laos",Europe,,5,Solo
2198,298,2016,7,3,1786,3.2249479655624285,2,3,158,2410,2162,Market,Flea Market - La Paz,"Main Street, La Paz, Bolivia",America,,3,Family
2199,909,2020,11,3,1166,1.5797286684788783,3,16,19,6540,3,34,Malioboro Road,Yogyakarta,Asia,Flea & Street Markets,3,Family
2200,164,2016,7,1,1429,3.5845214734688216,4,17,66,6709,56,Museum,History Museum - El Alamein,"Main Street, El Alamein, Egypt",Australia & Oceania,,1,Business
2201,376,2018,2,1,1896,3.5276971257124963,3,9,144,3181,2263,Temple,Cathedral - Ulaanbaatar,"Main Street, Ulaanbaatar, Mongolia",Asia,,1,Business
2202,653,2022,2,4,1773,1.9417105458533324,4,7,67,1338,2159,Park,Wildlife Reserve - San Carlos de Bariloche,"Main Street, San Carlos de Bariloche, Argentina",Australia & Oceania,,4,Friends
2203,268,2021,6,1,2149,2.848638854498526,5,6,35,5086,2642,Park,National Park - Kabul,"Main Street, Kabul, Afghanistan",Europe,,1,Business
2204,549,2023,7,3,2312,5.0,4,8,77,6433,3430,Park,Botanical Garden - Yangon Region,"Main Street, Yangon Region, Myanmar",Australia & Oceania,,3,Family
2205,74,2021,3,1,2755,1.8203393278879005,5,17,164,4946,6572,Park,National Park - Eidsvoll,"Main Street, Eidsvoll, Norway",Europe,,1,Business
2206,508,2015,4,4,1750,3.3443950185364413,5,2,82,1482,634,Temple,Grand Mosque - Tuxtla Gutierrez,"Main Street, Tuxtla Gutierrez, Mexico",Europe,,4,Friends
2207,73,2016,12,3,2793,3.3444127408020816,1,3,149,6047,6731,Park,Eco Park - Visoko,"Main Street, Visoko, Bosnia and Herzegovina",Africa,,3,Family
2208,308,2020,3,1,1576,4.243045872590553,3,8,138,2469,232,Temple,Cathedral - Cura̤ao,"Main Street, Cura̤ao, Curacao",Asia,,1,Business
2209,199,2021,7,2,2887,4.298303481317778,5,17,20,4026,7105,Market,Local Bazaar - Las Virtudes,"Main Street, Las Virtudes, Spain",Europe,,2,Couples
2210,130,2017,7,3,2141,4.537077678653567,4,17,88,7936,2633,Museum,History Museum - Riverland,"Main Street, Riverland, United Arab Emirates",Australia & Oceania,,3,Family
2211,758,2023,4,4,2844,2.961816636753095,4,12,28,4385,6973,Museum,Cultural Heritage Center - Moldova,"Main Street, Moldova, Moldova",Australia & Oceania,,4,Friends
2212,824,2021,7,3,1470,1.7881477000740804,3,19,139,4009,87,Museum,Cultural Heritage Center - Mozambique,"Main Street, Mozambique, Mozambique",Asia,,3,Family
2213,572,2020,5,4,2707,2.8979319088960565,5,6,150,5809,6402,Park,Wildlife Reserve - Dnipro,"Main Street, Dnipro, Ukraine",Europe,,4,Friends
2214,791,2020,1,1,1907,3.7191648050853585,2,17,73,4189,2265,Park,Botanical Garden - Tavaksay,"Main Street, Tavaksay, Uzbekistan",America,,1,Business
2215,615,2015,10,1,1409,3.8109862979563056,5,15,11,2094,45,Temple,Ancient Temple - Algiers,"Main Street, Algiers, Algeria",Europe,,1,Business
2216,808,2019,4,1,2271,4.860000837906876,5,6,100,8443,3276,Temple,Cathedral - Tembagapura,"Main Street, Tembagapura, Indonesia",Europe,,1,Business
2217,832,2024,7,3,1882,3.314564925774834,4,6,116,2608,2256,Museum,Science Museum - Almaty,"Main Street, Almaty, Kazakhstan",Australia & Oceania,,3,Family
